170, 25, 98
171, 25, 99
172, 25, 100
173, 26, 9
174, 26, 36
175, 26, 40
176, 26, 48
177, 26, 52
178, 26, 104
179, 26, 122
180, 27, 9
181, 27, 12
182, 27, 14
183, 27, 40
184, 28, 5
185, 28, 7
186, 28, 9
187, 28, 11
188, 28, 12
189, 28, 19
190, 28, 40
191, 28, 52
192, 28, 66
193, 28, 94
194, 28, 101
195, 29, 6
196, 29, 8
197, 29, 9
198, 29, 10
199, 29, 11
200, 29, 17
201, 29, 18
202, 29, 20
203, 29, 25
204, 29, 27
205, 29, 30
206, 29, 32
207, 29, 34
208, 29, 41
209, 29, 42
210, 29, 45
211, 29, 46
212, 29, 47
213, 29, 52
214, 29, 66
215, 29, 112
216, 29, 122
217, 30, 7
218, 30, 9
219, 30, 12
220, 30, 19
221, 30, 36
222, 30, 40
223, 30, 48
224, 30, 66
225, 30, 92
226, 30, 95
227, 31, 9
228, 31, 19
229, 31, 40
230, 31, 51
231, 31, 53
232, 31, 57
233, 31, 58
234, 31, 62
235, 31, 65
236, 31, 66
237, 31, 70
238, 31, 71
239, 31, 72
240, 31, 73
241, 31, 76
242, 31, 122
243, 32, 7
244, 32, 9
245, 32, 36
246, 32, 40
247, 32, 66
248, 32, 94
249, 32, 104
250, 33, 7
251, 33, 9
252, 33, 12
253, 33, 19
254, 33, 21
255, 33, 22
256, 33, 23
257, 33, 25
258, 33, 26
259, 33, 30
260, 33, 32
261, 33, 33
262, 33, 34
263, 33, 38
264, 33, 39
265, 33, 40
266, 33, 42
267, 33, 45
268, 33, 46
269, 33, 47
270, 33, 92
271, 33, 104
272, 34, 21
273, 34, 40
274, 34, 66
275, 34, 122
276, 35, 35
277, 35, 40
278, 35, 50
279, 35, 66
280, 35, 94
281, 35, 101
282, 35, 112
283, 35, 117
284, 36, 36
285, 36, 40
286, 36, 50
287, 36, 83
288, 36, 93
289, 36, 122
290, 37, 9
291, 37, 10
292, 37, 11
293, 37, 13
294, 37, 14
295, 37, 17
296, 37, 18
297, 37, 21
298, 37, 36
299, 37, 40
300, 37, 50
301, 37, 52
302, 37, 66
303, 37, 95
304, 37, 104
305, 37, 122
306, 38, 35
307, 38, 36
308, 38, 40
309, 38, 50
310, 38, 66
311, 38, 101
312, 38, 104
313, 38, 112
314, 38, 117
315, 38, 122
316, 39, 12
317, 39, 21
318, 39, 36
319, 39, 40
320, 39, 104
321, 40, 7
322, 40, 12
323, 40, 21
324, 40, 36
325, 40, 40
326, 40, 50
327, 40, 66
328, 41, 12
329, 41, 21
330, 41, 36
331, 41, 40
332, 41, 50
333, 41, 65
334, 41, 71
335, 41, 74
336, 41, 75
337, 41, 76
338, 41, 78
339, 41, 79
340, 41, 81
341, 41, 82
342, 41, 83
343, 41, 95
344, 41, 101
345, 42, 7
346, 42, 12
347, 42, 21
348, 42, 40
349, 42, 61
350, 42, 101
351, 42, 104
352, 42, 112
353, 42, 117
354, 42, 122
355, 43, 21
356, 43, 36
357, 43, 38
358, 43, 39
359, 43, 40
360, 43, 46
361, 43, 48
362, 43, 59
363, 43, 65
364, 43, 101
365, 43, 112
366, 43, 117
367, 43, 122
368, 44, 7
369, 44, 36
370, 44, 40
371, 44, 50
372, 44, 66
373, 44, 70
374, 44, 75
375, 44, 83
376, 44, 101
377, 44, 112
378, 45, 7
379, 45, 19
380, 45, 20
381, 45, 21
382, 45, 22
383, 45, 23
384, 45, 24
385, 45, 25
386, 45, 36
387, 45, 40
388, 45, 50
389, 45, 66
390, 45, 70
391, 45, 83
392, 45, 88
393, 45, 101
394, 45, 112
395, 45, 117
396, 45, 122
397, 46, 34
398, 46, 39
399, 46, 40
400, 46, 42
401, 46, 45
402, 46, 46
403, 46, 48
404, 46, 59
405, 46, 61
406, 46, 64
407, 46, 75
408, 46, 77
409, 46, 78
410, 46, 79
411, 46, 81
412, 46, 82
413, 46, 83
414, 46, 84
415, 46, 85
416, 46, 87
417, 46, 88
418, 46, 89
419, 46, 91
420, 46, 94
421, 46, 95
422, 46, 97
423, 46, 99
424, 46, 100
425, 46, 101
426, 46, 102
427, 46, 104
428, 46, 105
429, 46, 112
430, 46, 122
431, 47, 40
432, 47, 61
433, 47, 66
434, 47, 70
435, 47, 77
436, 47, 82
437, 47, 97
438, 47, 101
439, 47, 104
440, 47, 105
441, 48, 7
442, 48, 12
443, 48, 19
444, 48, 21
445, 48, 31
446, 48, 36
447, 48, 38
448, 48, 40
449, 48, 50
450, 48, 77
451, 48, 105
452, 49, 25
453, 49, 36
454, 49, 59
455, 49, 64
456, 49, 70
457, 49, 71
458, 49, 75
459, 49, 76
460, 49, 79
461, 49, 81
462, 49, 82
463, 49, 84
464, 49, 87
465, 49, 89
466, 49, 91
467, 49, 94
468, 49, 95
469, 49, 97
470, 49, 99
471, 49, 100
472, 49, 102
473, 49, 104
474, 50, 19
475, 50, 21
476, 50, 25
477, 50, 36
478, 50, 40
479, 50, 66
480, 50, 77
481, 51, 7
482, 51, 101
483, 51, 105
484, 51, 108
485, 51, 117
486, 51, 122
487, 52, 7
488, 52, 12
489, 52, 19
490, 52, 21
491, 52, 25
492, 52, 36
493, 52, 40
494, 52, 50
495, 52, 64
496, 52, 66
497, 52, 70
498, 52, 75
499, 52, 77
500, 52, 83
501, 52, 88
502, 52, 98
503, 52, 101
504, 52, 105
505, 52, 108
506, 52, 117
507, 53, 19
508, 53, 21
509, 53, 25
510, 53, 31
511, 53, 36
512, 53, 40
513, 53, 50
514, 53, 64
515, 53, 66
516, 53, 70
517, 53, 77
518, 53, 83
519, 53, 101
520, 53, 105
521, 54, 7
522, 54, 12
523, 54, 19
524, 54, 21
525, 54, 25
526, 54, 36
527, 54, 40
528, 54, 64
529, 54, 66
530, 54, 70
531, 54, 71
532, 54, 75
533, 54, 76
534, 54, 81
535, 54, 82
536, 54, 83
537, 54, 84
538, 54, 87
539, 54, 88
540, 54, 89
541, 54, 91
542, 54, 94
543, 54, 97
544, 54, 98
545, 54, 99
546, 54, 100
547, 54, 101
548, 54, 102
549, 54, 105
550, 54, 108
551, 54, 117
552, 54, 122
553, 55, 7
554, 55, 12
555, 55, 19
556, 55, 21
557, 55, 25
558, 55, 36
559, 55, 42
560, 55, 43
561, 55, 45
562, 55, 47
563, 55, 50
564, 55, 51
565, 55, 53
566, 55, 58
567, 55, 62
568, 55, 65
569, 55, 66
570, 55, 70
571, 55, 71
572, 55, 72
573, 55, 80
574, 55, 85
575, 55, 93
576, 55, 94
577, 55, 97
578, 55, 98
579, 55, 101
580, 55, 102
581, 55, 105
582, 56, 7
583, 56, 25
584, 56, 36
585, 56, 50
586, 56, 64
587, 56, 66
588, 56, 70
589, 56, 77
590, 56, 83
591, 56, 102
592, 56, 105
593, 57, 7
1, 6, 16
2, 6, 18
3, 6, 20
4, 6, 24
5, 6, 26
6, 6, 27
7, 6, 33
8, 6, 35
9, 8, 36
10, 9, 5
11, 9, 36
12, 10, 16
13, 10, 36
14, 12, 36
15, 12, 92
16, 12, 95
17, 12, 96
18, 12, 97
19, 12, 98
20, 12, 99
21, 12, 100
22, 12, 102
23, 12, 103
24, 12, 107
25, 12, 112
26, 13, 5
27, 13, 15
28, 13, 16
29, 13, 23
30, 13, 26
31, 13, 27
32, 13, 40
33, 13, 42
34, 13, 43
35, 13, 47
36, 13, 48
37, 13, 49
38, 13, 53
39, 13, 64
40, 13, 68
41, 13, 70
42, 13, 71
43, 13, 72
44, 13, 73
45, 13, 74
46, 13, 75
47, 13, 76
48, 13, 77
49, 13, 78
50, 13, 79
51, 13, 81
52, 13, 82
53, 13, 83
54, 13, 84
55, 13, 85
56, 13, 87
57, 13, 89
58, 13, 90
59, 13, 92
60, 13, 112
61, 14, 5
62, 14, 7
63, 14, 14
64, 14, 92
65, 15, 5
66, 15, 36
67, 15, 92
68, 15, 94
69, 16, 68
70, 16, 70
71, 16, 75
72, 16, 76
73, 16, 77
74, 16, 78
75, 16, 79
76, 16, 81
77, 16, 83
78, 16, 85
79, 16, 88
80, 16, 90
81, 16, 92
82, 16, 96
83, 16, 98
84, 16, 99
85, 16, 100
86, 17, 5
87, 17, 7
88, 17, 14
89, 17, 94
90, 17, 101
91, 17, 105
92, 17, 107
93, 17, 113
94, 17, 118
95, 17, 121
96, 17, 122
97, 18, 94
98, 18, 101
99, 18, 112
100, 18, 122
101, 19, 5
102, 19, 7
103, 19, 14
104, 19, 41
105, 19, 42
106, 19, 44
107, 19, 45
108, 19, 46
109, 19, 47
110, 19, 50
111, 19, 51
112, 19, 53
113, 19, 64
114, 19, 65
115, 20, 5
116, 20, 19
117, 20, 40
118, 20, 94
119, 20, 112
120, 20, 122
121, 21, 5
122, 21, 7
123, 21, 9
124, 21, 10
125, 21, 14
126, 21, 40
127, 21, 66
128, 22, 5
129, 22, 9
130, 22, 12
131, 22, 13
132, 22, 15
133, 22, 23
134, 22, 26
135, 22, 27
136, 22, 40
137, 22, 42
138, 22, 47
139, 22, 48
140, 22, 66
141, 22, 92
142, 22, 94
143, 22, 101
144, 22, 112
145, 22, 122
146, 23, 5
147, 23, 7
148, 23, 9
149, 23, 12
150, 23, 14
151, 23, 40
152, 23, 48
153, 23, 92
154, 24, 5
155, 24, 9
156, 24, 11
157, 24, 19
158, 24, 40
159, 24, 47
160, 24, 59
161, 24, 92
162, 24, 94
163, 24, 101
164, 24, 104
165, 25, 5
166, 25, 7
167, 25, 9
168, 25, 40
169, 25, 94
170, 25, 98
171, 25, 99
172, 25, 100
173, 26, 9
174, 26, 36
175, 26, 40
176, 26, 48
177, 26, 52
178, 26, 104
179, 26, 122
180, 27, 9
181, 27, 12
182, 27, 14
183, 27, 40
184, 28, 5
185, 28, 7
186, 28, 9
187, 28, 11
188, 28, 12
189, 28, 19
190, 28, 40
191, 28, 52
192, 28, 66
193, 28, 94
194, 28, 101
195, 29, 6
196, 29, 8
197, 29, 9
198, 29, 10
199, 29, 11
200, 29, 17
201, 29, 18
202, 29, 20
203, 29, 25
204, 29, 27
205, 29, 30
206, 29, 32
207, 29, 34
208, 29, 41
209, 29, 42
210, 29, 45
211, 29, 46
212, 29, 47
213, 29, 52
214, 29, 66
215, 29, 112
216, 29, 122
217, 30, 7
218, 30, 9
219, 30, 12
220, 30, 19
221, 30, 36
222, 30, 40
223, 30, 48
224, 30, 66
225, 30, 92
226, 30, 95
227, 31, 9
228, 31, 19
229, 31, 40
230, 31, 51
231, 31, 53
232, 31, 57
233, 31, 58
234, 31, 62
235, 31, 65
236, 31, 66
237, 31, 70
238, 31, 71
239, 31, 72
240, 31, 73
241, 31, 76
242, 31, 122
243, 32, 7
244, 32, 9
245, 32, 36
246, 32, 40
247, 32, 66
248, 32, 94
249, 32, 104
250, 33, 7
251, 33, 9
252, 33, 12
253, 33, 19
254, 33, 21
255, 33, 22
256, 33, 23
257, 33, 25
258, 33, 26
259, 33, 30
260, 33, 32
261, 33, 33
262, 33, 34
263, 33, 38
264, 33, 39
265, 33, 40
266, 33, 42
267, 33, 45
268, 33, 46
269, 33, 47
270, 33, 92
271, 33, 104
272, 34, 21
273, 34, 40
274, 34, 66
275, 34, 122
276, 35, 35
277, 35, 40
278, 35, 50
279, 35, 66
280, 35, 94
281, 35, 101
282, 35, 112
283, 35, 117
284, 36, 36
285, 36, 40
286, 36, 50
287, 36, 83
288, 36, 93
289, 36, 122
290, 37, 9
291, 37, 10
292, 37, 11
293, 37, 13
294, 37, 14
295, 37, 17
296, 37, 18
297, 37, 21
298, 37, 36
299, 37, 40
300, 37, 50
301, 37, 52
302, 37, 66
303, 37, 95
304, 37, 104
305, 37, 122
306, 38, 35
307, 38, 36
308, 38, 40
309, 38, 50
310, 38, 66
311, 38, 101
312, 38, 104
313, 38, 112
314, 38, 117
315, 38, 122
316, 39, 12
317, 39, 21
318, 39, 36
319, 39, 40
320, 39, 104
321, 40, 7
322, 40, 12
323, 40, 21
324, 40, 36
325, 40, 40
326, 40, 50
327, 40, 66
328, 41, 12
329, 41, 21
330, 41, 36
331, 41, 40
332, 41, 50
333, 41, 65
334, 41, 71
335, 41, 74
336, 41, 75
337, 41, 76
338, 41, 78
339, 41, 79
340, 41, 81
341, 41, 82
342, 41, 83
343, 41, 95
344, 41, 101
345, 42, 7
346, 42, 12
347, 42, 21
348, 42, 40
349, 42, 61
350, 42, 101
351, 42, 104
352, 42, 112
353, 42, 117
354, 42, 122
355, 43, 21
356, 43, 36
357, 43, 38
358, 43, 39
359, 43, 40
360, 43, 46
361, 43, 48
362, 43, 59
363, 43, 65
364, 43, 101
365, 43, 112
366, 43, 117
367, 43, 122
368, 44, 7
369, 44, 36
370, 44, 40
371, 44, 50
372, 44, 66
373, 44, 70
374, 44, 75
375, 44, 83
376, 44, 101
377, 44, 112
378, 45, 7
379, 45, 19
380, 45, 20
381, 45, 21
382, 45, 22
383, 45, 23
384, 45, 24
385, 45, 25
386, 45, 36
387, 45, 40
388, 45, 50
389, 45, 66
390, 45, 70
391, 45, 83
392, 45, 88
393, 45, 101
394, 45, 112
395, 45, 117
396, 45, 122
397, 46, 34
398, 46, 39
399, 46, 40
400, 46, 42
401, 46, 45
402, 46, 46
403, 46, 48
404, 46, 59
405, 46, 61
406, 46, 64
407, 46, 75
408, 46, 77
409, 46, 78
410, 46, 79
411, 46, 81
412, 46, 82
413, 46, 83
414, 46, 84
415, 46, 85
416, 46, 87
417, 46, 88
418, 46, 89
419, 46, 91
420, 46, 94
421, 46, 95
422, 46, 97
423, 46, 99
424, 46, 100
425, 46, 101
426, 46, 102
427, 46, 104
428, 46, 105
429, 46, 112
430, 46, 122
431, 47, 40
432, 47, 61
433, 47, 66
434, 47, 70
435, 47, 77
436, 47, 82
437, 47, 97
438, 47, 101
439, 47, 104
440, 47, 105
441, 48, 7
442, 48, 12
443, 48, 19
444, 48, 21
445, 48, 31
446, 48, 36
447, 48, 38
448, 48, 40
449, 48, 50
450, 48, 77
451, 48, 105
452, 49, 25
453, 49, 36
454, 49, 59
455, 49, 64
456, 49, 70
457, 49, 71
458, 49, 75
459, 49, 76
460, 49, 79
461, 49, 81
462, 49, 82
463, 49, 84
464, 49, 87
465, 49, 89
466, 49, 91
467, 49, 94
468, 49, 95
469, 49, 97
470, 49, 99
471, 49, 100
472, 49, 102
473, 49, 104
474, 50, 19
475, 50, 21
476, 50, 25
477, 50, 36
478, 50, 40
479, 50, 66
480, 50, 77
481, 51, 7
482, 51, 101
483, 51, 105
484, 51, 108
485, 51, 117
486, 51, 122
487, 52, 7
488, 52, 12
489, 52, 19
490, 52, 21
491, 52, 25
492, 52, 36
493, 52, 40
494, 52, 50
495, 52, 64
496, 52, 66
497, 52, 70
498, 52, 75
499, 52, 77
500, 52, 83
501, 52, 88
502, 52, 98
503, 52, 101
504, 52, 105
505, 52, 108
506, 52, 117
507, 53, 19
508, 53, 21
509, 53, 25
510, 53, 31
511, 53, 36
512, 53, 40
513, 53, 50
514, 53, 64
515, 53, 66
516, 53, 70
517, 53, 77
518, 53, 83
519, 53, 101
520, 53, 105
521, 54, 7
522, 54, 12
523, 54, 19
524, 54, 21
525, 54, 25
526, 54, 36
527, 54, 40
528, 54, 64
529, 54, 66
530, 54, 70
531, 54, 71
532, 54, 75
533, 54, 76
534, 54, 81
535, 54, 82
536, 54, 83
537, 54, 84
538, 54, 87
539, 54, 88
540, 54, 89
541, 54, 91
542, 54, 94
543, 54, 97
544, 54, 98
545, 54, 99
546, 54, 100
547, 54, 101
548, 54, 102
549, 54, 105
550, 54, 108
551, 54, 117
552, 54, 122
553, 55, 7
554, 55, 12
555, 55, 19
556, 55, 21
557, 55, 25
558, 55, 36
559, 55, 42
560, 55, 43
561, 55, 45
562, 55, 47
563, 55, 50
564, 55, 51
565, 55, 53
566, 55, 58
567, 55, 62
568, 55, 65
569, 55, 66
570, 55, 70
571, 55, 71
572, 55, 72
573, 55, 80
574, 55, 85
575, 55, 93
576, 55, 94
577, 55, 97
578, 55, 98
579, 55, 101
580, 55, 102
581, 55, 105
582, 56, 7
583, 56, 25
584, 56, 36
585, 56, 50
586, 56, 64
587, 56, 66
588, 56, 70
589, 56, 77
590, 56, 83
591, 56, 102
592, 56, 105
593, 57, 7
594, 57, 25
595, 57, 36
596, 57, 66
597, 57, 102
598, 57, 105
599, 57, 122
600, 58, 7
601, 58, 12
602, 58, 19
603, 58, 64
604, 58, 66
605, 58, 70
606, 59, 7
607, 59, 19
608, 59, 25
609, 59, 29
610, 59, 30
611, 59, 32
612, 59, 34
613, 59, 37
614, 59, 42
615, 59, 43
616, 59, 45
617, 59, 46
618, 59, 48
619, 59, 50
620, 59, 53
621, 59, 55
622, 59, 58
623, 59, 59
624, 59, 60
625, 59, 62
626, 59, 63
627, 59, 64
628, 59, 66
629, 59, 70
630, 59, 77
631, 59, 83
632, 59, 102
633, 59, 105
634, 59, 108
635, 60, 7
636, 60, 12
637, 60, 19
638, 60, 25
639, 60, 31
640, 60, 36
641, 60, 40
642, 60, 44
643, 60, 47
644, 60, 50
645, 60, 51
646, 60, 61
647, 60, 66
648, 60, 77
649, 60, 102
650, 60, 105
651, 60, 122
652, 61, 36
653, 61, 50
654, 61, 77
655, 61, 102
656, 61, 105
657, 61, 108
658, 61, 117
659, 61, 122
660, 62, 7
661, 62, 12
662, 62, 19
663, 62, 25
664, 62, 31
665, 62, 35
666, 62, 36
667, 62, 40
668, 62, 44
669, 62, 47
670, 62, 51
671, 62, 61
672, 62, 77
673, 62, 95
674, 62, 105
675, 62, 122
676, 63, 7
677, 63, 12
678, 63, 19
679, 63, 25
680, 63, 43
681, 63, 45
682, 63, 51
683, 63, 55
684, 63, 62
685, 63, 63
686, 63, 65
687, 63, 66
688, 63, 67
689, 63, 70
690, 63, 71
691, 63, 72
692, 63, 83
693, 63, 102
694, 63, 105
695, 63, 108
696, 63, 122
697, 64, 25
698, 64, 36
699, 64, 50
700, 64, 61
701, 64, 66
702, 64, 70
703, 64, 77
704, 64, 83
705, 64, 102
706, 64, 105
707, 64, 108
708, 64, 122
709, 65, 7
710, 65, 25
711, 65, 36
712, 65, 66
713, 65, 83
714, 65, 88
715, 65, 102
716, 65, 105
717, 65, 108
718, 66, 19
719, 66, 31
720, 66, 40
721, 66, 44
722, 66, 47
723, 66, 51
724, 66, 61
725, 66, 77
726, 66, 95
727, 66, 105
728, 66, 122
729, 67, 7
730, 67, 12
731, 67, 19
732, 67, 25
733, 67, 31
734, 67, 36
735, 67, 40
736, 67, 47
737, 67, 51
738, 67, 52
739, 67, 54
740, 67, 69
741, 67, 77
742, 67, 81
743, 67, 89
744, 67, 94
745, 67, 99
746, 68, 7
747, 68, 12
748, 68, 19
749, 68, 25
750, 68, 31
751, 68, 36
752, 68, 40
753, 68, 50
754, 68, 66
755, 68, 70
756, 68, 83
757, 68, 102
758, 68, 105
759, 69, 50
760, 69, 66
761, 69, 70
762, 69, 105
763, 70, 27
764, 70, 28
765, 70, 30
766, 70, 31
767, 70, 33
768, 70, 34
769, 70, 36
770, 70, 37
771, 70, 38
772, 70, 39
773, 70, 40
774, 70, 41
775, 70, 42
776, 70, 44
777, 70, 45
778, 70, 47
779, 70, 50
780, 70, 51
781, 70, 52
782, 70, 54
783, 70, 55
784, 70, 58
785, 70, 59
786, 70, 61
787, 70, 62
788, 70, 64
789, 70, 66
790, 70, 67
791, 70, 69
792, 70, 70
793, 70, 71
794, 70, 73
795, 70, 74
796, 70, 75
797, 70, 76
798, 70, 77
799, 70, 78
800, 70, 79
801, 70, 105
802, 71, 12
803, 71, 19
804, 71, 25
805, 71, 27
806, 71, 31
807, 71, 36
808, 71, 50
809, 71, 61
810, 71, 66
811, 71, 70
812, 71, 77
813, 71, 80
814, 71, 105
815, 71, 122
816, 72, 12
817, 72, 19
818, 72, 27
819, 72, 31
820, 72, 40
821, 72, 77
822, 72, 80
823, 72, 100
824, 72, 102
825, 72, 105
826, 72, 108
827, 72, 117
828, 73, 27
829, 73, 31
830, 73, 66
831, 73, 70
832, 73, 76
833, 73, 77
834, 73, 78
835, 73, 82
836, 73, 84
837, 73, 85
838, 73, 89
839, 73, 93
840, 73, 94
841, 73, 99
842, 73, 100
843, 73, 101
844, 73, 102
845, 73, 103
846, 73, 105
847, 73, 107
848, 73, 109
849, 74, 7
850, 74, 12
851, 74, 19
852, 74, 36
853, 74, 40
854, 74, 42
855, 74, 43
856, 74, 45
857, 74, 46
858, 74, 48
859, 74, 53
860, 74, 55
861, 74, 56
862, 74, 58
863, 74, 59
864, 74, 60
865, 74, 61
866, 74, 62
867, 74, 63
868, 74, 65
869, 74, 66
870, 74, 67
871, 74, 68
872, 74, 71
873, 74, 72
874, 74, 73
875, 74, 74
876, 74, 75
877, 74, 76
878, 74, 77
879, 74, 80
880, 74, 81
881, 74, 82
882, 74, 84
883, 74, 86
884, 74, 89
885, 74, 90
886, 74, 91
887, 74, 92
888, 74, 93
889, 74, 94
890, 74, 95
891, 74, 96
892, 74, 97
893, 74, 101
894, 74, 103
895, 74, 104
896, 75, 25
897, 75, 27
898, 75, 31
899, 75, 36
900, 75, 47
901, 75, 51
902, 75, 66
903, 75, 75
904, 75, 77
905, 75, 80
906, 76, 4
907, 76, 9
908, 76, 13
909, 76, 19
910, 76, 20
911, 76, 22
912, 76, 25
913, 76, 51
914, 76, 53
915, 76, 55
916, 76, 56
917, 76, 58
918, 76, 59
919, 76, 60
920, 76, 62
921, 76, 63
922, 76, 65
923, 76, 66
924, 76, 67
925, 76, 68
926, 76, 70
927, 76, 71
928, 76, 72
929, 76, 73
930, 76, 80
931, 76, 81
932, 76, 83
933, 77, 3
934, 77, 25
935, 77, 36
936, 77, 50
937, 77, 66
938, 77, 80
939, 78, 3
940, 78, 7
941, 78, 12
942, 78, 19
943, 78, 22
944, 78, 25
945, 78, 27
946, 78, 36
947, 78, 50
948, 78, 66
949, 78, 70
950, 78, 75
951, 78, 80
952, 78, 81
953, 78, 83
954, 78, 85
955, 78, 89
956, 78, 91
957, 78, 92
958, 78, 93
959, 78, 94
960, 78, 95
961, 78, 97
962, 78, 98
963, 78, 101
964, 78, 102
965, 78, 103
966, 78, 104
967, 78, 108
968, 78, 111
969, 78, 112
970, 78, 114
971, 78, 117
972, 78, 122
973, 79, 3
974, 79, 7
975, 79, 10
976, 79, 20
977, 79, 22
978, 79, 27
979, 79, 31
980, 79, 77
981, 79, 80
982, 79, 109
983, 80, 19
984, 80, 27
985, 80, 31
986, 80, 36
987, 80, 44
988, 80, 50
989, 80, 51
990, 80, 52
991, 80, 54
992, 80, 61
993, 80, 64
994, 80, 66
995, 80, 69
996, 80, 71
997, 80, 77
998, 80, 82
999, 80, 86
1000, 80, 89
1001, 80, 94
1002, 80, 99
1003, 80, 101
1004, 80, 103
1005, 80, 110
1006, 80, 113
1007, 80, 114
1008, 80, 116
1009, 80, 118
1010, 80, 119
1011, 80, 120
1012, 81, 3
1013, 81, 7
1014, 81, 20
1015, 81, 25
1016, 81, 27
1017, 81, 28
1018, 81, 30
1019, 81, 32
1020, 81, 33
1021, 81, 34
1022, 81, 38
1023, 81, 42
1024, 81, 43
1025, 81, 45
1026, 81, 46
1027, 81, 47
1028, 81, 48
1029, 81, 109
1030, 81, 120
1031, 82, 3
1032, 82, 7
1033, 82, 16
1034, 82, 18
1035, 82, 19
1036, 82, 20
1037, 82, 21
1038, 82, 22
1039, 82, 24
1040, 82, 25
1041, 82, 26
1042, 82, 28
1043, 82, 29
1044, 82, 30
1045, 82, 32
1046, 82, 33
1047, 82, 34
1048, 82, 35
1049, 82, 36
1050, 82, 37
1051, 82, 38
1052, 82, 40
1053, 82, 42
1054, 82, 44
1055, 82, 51
1056, 82, 61
1057, 82, 64
1058, 82, 66
1059, 82, 77
1060, 82, 95
1061, 82, 102
1062, 82, 103
1063, 82, 108
1064, 82, 109
1065, 82, 120
1066, 83, 3
1067, 83, 7
1068, 83, 12
1069, 83, 16
1070, 83, 22
1071, 83, 25
1072, 83, 27
1073, 83, 29
1074, 83, 31
1075, 83, 36
1076, 83, 42
1077, 83, 66
1078, 83, 80
1079, 83, 102
1080, 83, 103
1081, 83, 109
1082, 83, 120
1083, 84, 3
1084, 84, 7
1085, 84, 12
1086, 84, 16
1087, 84, 22
1088, 84, 25
1089, 84, 27
1090, 84, 31
1091, 84, 36
1092, 84, 42
1093, 84, 51
1094, 84, 53
1095, 84, 55
1096, 84, 56
1097, 84, 58
1098, 84, 59
1099, 84, 60
1100, 84, 65
1101, 84, 66
1102, 84, 67
1103, 84, 70
1104, 84, 72
1105, 84, 80
1106, 84, 81
1107, 84, 88
1108, 84, 94
1109, 84, 95
1110, 84, 97
1111, 84, 98
1112, 84, 101
1113, 84, 110
1114, 85, 3
1115, 85, 7
1116, 85, 12
1117, 85, 16
1118, 85, 22
1119, 85, 25
1120, 85, 27
1121, 85, 29
1122, 85, 36
1123, 85, 42
1124, 85, 66
1125, 85, 77
1126, 85, 80
1127, 85, 102
1128, 85, 103
1129, 85, 109
1130, 85, 110
1131, 85, 120
1132, 86, 3
1133, 86, 7
1134, 86, 16
1135, 86, 22
1136, 86, 25
1137, 86, 29
1138, 86, 36
1139, 86, 45
